id,WEEK,13,29,51,60,63
1300,20,0,0,0,0,0
1300,21,0,0,0,0,0
1300,22,0,0,0,0,0
1300,23,0,0,0,3,2
1300,24,0,0,0,2,1
1300,25,0,0,0,1,1
1300,26,0,0,0,0,0
1301,1,0,0,0,0,0
1301,2,0,0,0,0,0
1301,3,0,0,0,0,0
1301,4,0,0,0,1,1
1301,5,0,0,0,0,0
1301,6,0,0,0,0,0
1301,7,0,0,0,2,0
1301,8,0,0,0,0,0
1301,9,0,0,0,2,0
1301,10,0,0,0,0,0
1301,11,0,0,0,1,0
1301,12,0,0,0,2,0
1301,13,0,0,0,2,0
1301,14,0,0,0,1,0
1301,15,0,0,0,1,0
1301,16,0,0,0,0,0
1301,17,0,0,0,0,0
1301,18,0,0,0,1,0
1301,19,0,0,0,0,0
1301,20,0,0,0,0,0
1301,21,0,0,0,0,0
1301,22,0,0,0,2,0
1301,23,0,0,0,2,0
1301,24,0,0,0,1,0
1301,25,0,0,0,0,0
1301,26,0,0,0,1,0
1302,1,0,0,0,0,0
1302,2,0,0,0,1,1
1302,3,0,1,0,1,2
1302,4,0,0,0,1,1
1302,5,0,0,0,0,0
1302,6,0,0,0,1,0
1302,7,0,0,0,0,0
1302,8,0,0,0,0,0
1302,9,0,0,0,3,0
1302,10,0,0,0,0,0
1302,11,0,0,0,0,0
1302,12,0,0,0,0,0
1302,13,0,0,0,0,2
1302,14,0,0,0,0,0
1302,15,0,0,0,0,0
1302,16,0,0,0,0,0
1302,17,0,1,0,0,0
1302,18,0,0,0,0,0
1302,19,0,0,0,0,0
1302,20,0,0,0,0,0
1302,21,0,0,0,1,0
1302,22,0,0,0,1,0
1302,23,0,0,0,1,1
1302,24,0,0,0,0,0
1302,25,0,0,0,0,0
1302,26,0,0,0,1,0
1303,1,0,0,0,3,1
1303,2,0,0,0,0,0
1303,3,0,0,0,0,0
1303,4,0,0,0,0,1
1303,5,0,0,0,0,0
1303,6,1,0,0,2,0
1303,7,0,0,0,0,0
1303,8,0,0,0,0,0
1303,9,0,0,0,0,0
1303,10,0,0,0,0,0
1303,11,0,0,0,1,0
1303,12,0,0,0,1,0
1303,13,0,0,0,0,0
1303,14,0,0,0,1,0
1303,15,0,0,0,0,0
1303,16,1,0,0,1,0
1303,17,0,0,0,2,1
1303,18,0,0,0,2,0
1303,19,0,0,0,1,0
1303,20,0,0,0,1,0
1303,21,0,0,0,1,0
1303,22,0,0,0,1,0
1303,23,0,0,0,1,0
1303,24,0,0,0,2,0
1303,25,0,0,0,0,0
1303,26,0,0,0,0,0
1304,1,0,0,0,9,6
1304,2,0,0,0,6,4
1304,3,0,0,0,8,2
1304,4,0,0,0,6,4
1304,5,0,0,0,8,7
1304,6,0,0,1,11,4
1304,7,0,0,0,6,0
1304,8,0,0,0,6,4
1304,9,0,0,0,20,5
1304,10,0,0,0,14,8
1304,11,0,0,0,15,3
1304,12,0,0,0,18,1
1304,13,0,0,0,11,1
1304,14,0,0,0,5,0
1304,15,0,0,0,8,1
1304,16,0,0,0,9,2
1304,17,0,0,1,5,5
1304,18,0,0,0,8,0
1304,19,0,0,0,1,0
1304,20,0,0,0,4,0
1304,21,0,0,0,7,0
1304,22,0,0,0,6,2
1304,23,0,0,0,4,0
1304,24,0,0,0,5,0
1304,25,0,0,0,7,0
1304,26,0,0,0,3,1
1305,1,0,0,0,0,0
1305,2,0,0,0,0,0
1305,3,0,0,0,0,0
1305,4,0,0,0,0,0
1305,5,0,0,0,0,0
1305,6,0,0,0,0,0
1305,7,0,0,0,0,0
1305,8,0,0,0,0,0
1305,9,0,0,0,0,0
1305,10,0,0,0,2,0
1305,11,0,0,0,0,0
1305,12,0,0,0,0,0
1305,13,0,0,0,0,0
1305,14,0,0,0,0,0
1305,15,0,1,2,6,12
1305,16,0,0,0,0,7
1305,17,0,0,1,0,3
1305,18,0,0,0,0,0
1305,19,0,0,0,0,0
1305,20,0,0,0,0,0
1305,21,0,0,0,0,0
1305,22,0,0,0,0,0
1305,23,0,0,0,0,0
1305,24,0,0,0,0,0
1305,25,0,0,0,0,0
1305,26,0,0,0,0,0
1306,1,0,0,0,0,0
1306,2,0,0,0,0,0
1306,3,0,0,0,0,0
1306,4,0,0,0,0,0
1306,5,0,0,0,0,0
1306,6,0,0,0,0,0
1306,7,0,0,0,0,0
1306,8,0,0,0,0,0
1306,9,0,0,0,0,0
1306,10,0,0,0,0,0
1306,11,0,0,0,2,0
1306,12,0,0,0,0,0
1306,13,0,0,0,1,0
1306,14,0,0,0,0,0
1306,15,0,0,0,0,0
1306,16,0,0,0,1,0
1306,17,0,0,0,0,0
1306,18,0,0,0,4,0
1306,19,0,0,0,3,0
1306,20,0,0,0,0,0
1306,21,0,0,0,0,1
1306,22,0,0,0,1,0
1306,23,0,0,0,1,1
1306,24,0,0,0,1,0
1306,25,0,0,0,0,0
1306,26,0,0,0,0,0
1307,1,0,0,0,0,0
1307,2,0,0,0,5,2
1307,3,0,0,0,0,0
1307,4,0,0,0,2,0
1307,5,0,0,0,0,0
1307,6,0,0,0,1,2
1307,7,0,0,0,3,0
1307,8,0,0,0,3,0
1307,9,0,0,0,1,0
1307,10,0,0,0,2,0
1307,11,0,0,0,0,0
1307,12,0,0,0,7,1
1307,13,0,0,0,1,0
1307,14,0,0,0,0,0
1307,15,0,0,0,1,0
1307,16,0,0,0,0,0
1307,17,0,0,0,5,2
1307,18,0,0,0,0,0
1307,19,0,0,0,3,0
1307,20,0,0,0,2,0
1307,21,0,0,0,8,1
1307,22,0,0,0,2,0
1307,23,0,0,0,1,0
1307,24,0,0,0,1,0
1307,25,0,0,0,0,0
1307,26,0,0,0,0,0
1308,1,0,0,0,0,0
1308,2,0,0,0,0,0
1308,3,0,0,0,0,0
1308,4,0,0,0,0,0
1308,5,0,0,0,0,0
1308,6,0,0,0,0,0
1308,7,0,0,0,0,0
1308,8,0,0,0,0,0
1308,9,0,0,0,0,0
1308,10,0,0,0,0,0
1308,11,0,0,0,0,0
1308,12,0,0,0,0,0
1308,13,0,0,0,0,0
1308,14,0,0,0,0,0
1308,15,0,0,0,0,0
1308,16,0,0,0,0,0
1308,17,0,0,0,0,0
1308,18,0,0,0,0,0
1308,19,0,0,0,0,0
1308,20,0,0,0,0,0
1308,21,0,0,0,1,0
1308,22,0,0,0,0,0
1308,23,0,0,0,1,4
1308,24,0,0,0,1,0
1308,25,0,0,0,2,0
1308,26,0,0,0,0,0
1309,1,0,0,0,2,0
1309,2,0,0,0,2,4
1309,3,0,0,0,3,3
1309,4,0,0,0,2,1
1309,5,0,0,0,2,0
1309,6,1,0,0,2,0
1309,7,0,0,0,0,0
1309,8,0,0,0,0,0
1309,9,0,0,0,0,0
1309,10,0,0,0,0,0
1309,11,0,0,0,0,0
1309,12,0,0,0,0,0
1309,13,0,0,0,0,0
1309,14,0,0,0,0,0
1309,15,0,0,0,0,0
1309,16,0,0,0,0,0
1309,17,0,0,0,0,0
1309,18,0,0,0,1,1
1309,19,0,0,0,2,0
1309,20,0,0,0,0,0
1309,21,0,0,0,0,0
1309,22,0,0,0,0,0
1309,23,0,0,0,1,0
1309,24,0,0,0,5,0
1309,25,0,0,0,6,0
1309,26,0,0,0,1,0
1310,1,0,0,0,3,0
1310,2,0,0,0,2,0
1310,3,0,0,0,2,0
1310,4,0,0,0,2,1
1310,5,0,0,0,8,2
1310,6,0,0,0,1,0
1310,7,0,0,0,6,1
1310,8,0,0,0,1,1
1310,9,0,0,0,5,1
1310,10,0,0,0,4,0
1310,11,0,0,0,4,1
1310,12,0,0,0,0,0
1310,13,0,0,0,8,1
1310,14,0,0,0,2,0
1310,15,0,0,0,5,1
1310,16,0,0,0,7,0
1310,17,0,0,0,4,2
1310,18,0,0,0,3,0
1310,19,0,0,0,3,0
1310,20,0,0,0,7,2
1310,21,0,0,0,7,3
1310,22,0,0,0,5,1
1310,23,0,0,0,5,0
1310,24,0,0,0,4,2
1310,25,0,0,0,3,2
1310,26,0,0,0,1,0
1311,1,0,0,0,0,0
1311,2,0,0,0,0,0
1311,3,0,0,0,0,0
1311,4,0,0,0,0,2
1311,5,0,0,0,0,0
1311,6,0,0,0,0,0
1311,7,0,0,0,0,0
1311,8,0,0,0,0,0
1311,9,0,0,0,0,0
1311,10,0,0,0,0,0
1311,11,0,0,0,2,1
1311,12,0,0,0,0,0
1311,13,0,0,0,1,0
1311,14,0,0,0,0,0
1311,15,0,0,0,0,0
1311,16,0,0,0,3,0
1311,17,0,0,0,0,0
1311,18,0,0,0,0,0
1311,19,0,0,0,0,0
1311,20,0,0,0,0,0
1311,21,0,0,0,0,0
1311,22,0,0,0,0,0
1311,23,0,0,0,0,0
1311,24,0,0,0,0,0
1311,25,0,0,0,0,0
1311,26,0,0,0,0,0
1312,1,0,0,0,2,3
1312,2,0,0,0,1,0
1312,3,0,0,0,0,0
1312,4,0,0,0,1,0
1312,5,0,0,0,0,0
1312,6,0,0,0,1,2
1312,7,1,0,0,0,0
1312,8,0,0,0,2,1
1312,9,0,0,0,0,2
1312,10,0,0,0,1,0
1312,11,0,0,0,2,2
1312,12,0,0,0,2,1
1312,13,0,0,0,3,0
1312,14,0,0,0,1,0
1312,15,0,0,0,1,1
1312,16,1,0,0,1,1
1312,17,0,0,0,3,1
1312,18,0,0,0,5,1
1312,19,0,0,0,1,1
1312,20,0,0,0,2,1
1312,21,0,0,0,2,0
1312,22,0,0,0,0,1
1312,23,0,0,0,1,0
1312,24,0,0,0,2,0
1312,25,0,0,0,1,1
1312,26,0,0,0,0,0
1313,1,0,0,0,2,0
1313,2,0,0,0,0,0
1313,3,0,0,0,0,0
1313,4,0,0,0,0,0
1313,5,0,0,0,2,0
1313,6,0,0,0,0,0
1313,7,0,0,0,0,0
1313,8,0,0,0,0,0
1313,9,0,0,0,0,0
1313,10,0,0,0,0,0
1313,11,0,0,0,0,0
1313,12,0,0,0,0,0
1313,13,0,0,0,0,0
1313,14,0,0,0,3,1
1313,15,0,0,0,0,0
1313,16,0,0,0,1,1
1313,17,0,0,0,0,0
1313,18,0,0,0,0,0
1313,19,0,0,0,1,0
1313,20,0,0,0,0,0
1313,21,0,0,0,0,0
1313,22,0,0,0,0,0
1313,23,0,0,0,0,0
1313,24,0,0,0,0,0
1313,25,0,0,0,0,0
1313,26,0,0,0,0,0
1314,1,0,0,0,1,0
1314,2,0,0,0,1,3
1314,3,0,0,0,4,1
1314,4,0,0,0,0,1
1314,5,0,0,0,2,5
1314,6,0,0,0,3,1
1314,7,0,0,0,0,5
1314,8,0,0,0,4,2
1314,9,0,0,0,0,0
1314,10,0,0,0,1,2
1314,11,0,0,0,2,5
1314,12,0,0,0,5,3
1314,13,0,0,0,5,3
1314,14,0,0,0,3,4
1314,15,0,0,0,4,2
1314,16,0,0,0,2,3
1314,17,0,0,0,2,1
1314,18,0,0,0,4,3
1314,19,0,0,0,5,3
1314,20,0,0,0,2,3
1314,21,0,0,0,3,1
1314,22,0,0,0,0,0
1314,23,0,0,0,1,1
1314,24,0,0,0,2,0
1314,25,0,0,0,1,1
1314,26,0,0,0,0,0
1315,1,0,0,0,0,2
1315,2,0,0,0,0,3
1315,3,0,0,0,0,2
1315,4,0,0,0,0,2
1315,5,0,0,0,0,3
1315,6,0,0,0,1,3
1315,7,0,0,0,0,2
1315,8,0,0,0,0,3
1315,9,0,0,0,0,5
1315,10,0,0,0,1,5
1315,11,0,0,0,0,1
1315,12,0,0,0,2,3
1315,13,0,0,0,0,1
1315,14,0,0,0,2,4
1315,15,0,0,0,0,4
1315,16,0,0,0,1,2
1315,17,0,0,0,0,3
1315,18,0,0,0,0,4
1315,19,0,0,0,2,4
1315,20,0,0,0,0,7
1315,21,0,0,0,0,2
1315,22,0,0,0,0,5
1315,23,0,0,0,0,4
1315,24,0,0,0,0,2
1315,25,0,0,0,0,2
1315,26,0,0,0,0,1
1316,1,0,0,0,0,0
1316,2,0,0,0,0,0
1316,3,0,0,0,2,2
1316,4,0,0,0,1,0
1316,5,0,0,0,0,0
1316,6,0,0,0,1,0
1316,7,0,0,0,1,0
1316,8,0,0,0,0,0
1316,9,0,0,0,2,0
1316,10,0,0,0,4,1
1316,11,0,0,0,0,0
1316,12,0,0,0,0,0
1316,13,0,0,0,0,0
1316,14,0,0,0,0,0
1316,15,0,0,0,2,0
1316,16,0,0,0,1,0
1316,17,0,0,0,1,1
1316,18,0,0,0,3,0
1316,19,0,0,0,1,0
1316,20,0,0,0,0,1
1316,21,0,0,0,2,0
1316,22,0,0,0,0,0
1316,23,0,0,0,0,0
1316,24,0,0,0,0,0
1316,25,0,0,0,1,0
1316,26,0,0,0,0,0
1317,1,0,0,0,2,4
1317,2,0,0,0,0,0
1317,3,0,0,0,2,1
1317,4,0,0,0,2,2
1317,5,0,0,0,1,1
1317,6,0,0,0,1,2
1317,7,0,0,0,6,4
1317,8,0,0,0,5,1
1317,9,0,0,0,3,1
1317,10,0,0,0,7,5
1317,11,0,0,0,4,2
1317,12,0,0,0,7,7
1317,13,0,0,0,1,2
1317,14,0,0,0,3,1
1317,15,0,0,0,1,1
1317,16,0,0,0,2,0
1317,17,0,0,0,0,3
1317,18,0,0,0,0,1
1317,19,0,0,0,0,0
1317,20,0,0,0,0,0
1317,21,0,0,0,0,0
1317,22,0,0,0,0,0
1317,23,0,0,0,1,0
1317,24,0,0,0,0,0
1317,25,0,0,0,0,0
1317,26,0,0,0,0,0
1318,1,0,0,0,0,0
1318,2,0,0,0,0,0
1318,3,0,0,0,2,0
1318,4,0,0,0,2,0
1318,5,0,0,0,1,0
1318,6,0,0,0,2,1
1318,7,0,0,0,2,0
1318,8,0,0,0,1,0
1318,9,0,0,0,0,0
1318,10,0,0,0,1,1
1318,11,0,0,0,0,0
1318,12,0,0,0,2,0
1318,13,0,0,0,0,0
1318,14,0,0,0,2,0
1318,15,0,0,0,0,0
1318,16,0,0,0,1,0
1318,17,0,0,0,1,0
1318,18,0,1,0,2,0
1318,19,0,0,0,0,0
1318,20,2,0,0,1,0
1318,21,0,0,0,0,0
1318,22,0,0,0,0,0
1318,23,0,0,0,0,0
1318,24,0,0,0,0,0
1318,25,0,0,0,0,0
1318,26,0,0,0,0,0
1319,1,0,0,0,0,0
1319,2,0,0,0,0,0
1319,3,0,0,0,1,4
1319,4,0,1,0,2,4
1319,5,0,0,0,1,2
1319,6,0,0,0,4,1
1319,7,0,0,0,1,1
1319,8,0,0,0,1,2
1319,9,0,0,0,3,8
1319,10,0,0,0,6,16
1319,11,0,0,0,3,9
1319,12,0,0,1,6,10
1319,13,0,0,0,6,9
1319,14,0,0,0,1,6
1319,15,0,0,0,4,9
1319,16,0,0,0,5,8
1319,17,0,0,0,1,12
1319,18,0,1,0,3,8
1319,19,0,1,0,8,11
1319,20,0,0,0,5,5
1319,21,0,0,0,5,9
1319,22,0,1,0,3,5
1319,23,0,0,0,3,7
1319,24,0,0,1,7,9
1319,25,0,0,0,4,6
1319,26,0,0,0,2,0
1320,1,0,0,0,2,2
1320,2,0,0,0,4,1
1320,3,1,0,0,6,3
1320,4,1,1,0,3,2
1320,5,0,0,0,8,3
1320,6,0,0,0,2,1
1320,7,0,0,0,4,0
1320,8,0,0,0,3,6
1320,9,0,0,0,2,4
1320,10,0,0,0,5,3
1320,11,1,0,0,2,5
1320,12,0,0,0,0,2
1320,13,0,0,0,5,1
1320,14,0,0,0,2,3
1320,15,0,0,0,4,1
1320,16,2,0,0,2,0
1320,17,0,0,0,5,1
1320,18,0,0,0,8,1
1320,19,0,0,0,4,1
1320,20,0,0,0,6,1
1320,21,0,0,0,2,2
1320,22,0,0,0,4,2
1320,23,0,0,0,8,0
1320,24,0,0,0,4,2
1320,25,0,0,0,5,1
1320,26,0,0,0,0,0
1321,1,0,0,0,2,0
1321,2,0,0,0,6,1
1321,3,0,0,0,2,2
1321,4,0,0,0,3,1
1321,5,1,0,0,2,4
1321,6,0,0,0,3,2
1321,7,0,1,0,6,3
1321,8,0,0,0,4,0
1321,9,0,0,0,7,3
1321,10,0,0,0,4,1
1321,11,0,0,0,2,0
1321,12,0,0,0,3,1
1321,13,0,0,0,7,1
1321,14,0,0,0,3,2
1321,15,0,0,0,2,0
1321,16,0,0,0,6,0
1321,17,0,0,0,0,0
1321,18,0,0,0,4,1
1321,19,0,0,0,2,0
1321,20,1,1,0,3,1
1321,21,0,0,0,3,0
1321,22,0,0,0,1,2
1321,23,0,0,0,2,0
1321,24,0,0,0,2,1
1321,25,0,0,0,3,0
1321,26,0,0,0,0,0
1322,1,0,0,0,0,0
1322,2,0,0,0,0,0
1322,3,0,0,0,0,0
1322,4,0,0,0,0,0
1322,5,0,0,0,0,0
1322,6,0,0,0,0,0
1322,7,0,0,0,0,0
1322,8,0,0,0,0,0
1322,9,0,0,0,0,0
1322,10,0,0,0,0,0
1322,11,0,0,0,0,0
1322,12,0,0,0,0,0
1322,13,0,0,0,0,0
1322,14,0,0,0,0,1
1322,15,0,0,0,0,0
1322,16,0,0,0,0,0
1322,17,0,0,0,0,0
1322,18,0,0,0,0,0
1322,19,0,0,0,0,0
1322,20,0,1,0,1,0
1322,21,0,0,0,0,0
1322,22,0,0,0,1,1
1322,23,0,0,0,1,0
1322,24,0,0,0,0,0
1322,25,1,0,0,0,0
1322,26,1,0,0,0,0
1323,1,0,0,0,0,0
1323,2,0,0,0,0,0
1323,3,0,0,0,0,0
1323,4,0,0,0,0,0
1323,5,0,0,0,0,0
1323,6,0,0,0,0,0
1323,7,0,0,0,0,0
1323,8,0,0,0,0,0
1323,9,0,0,0,3,0
1323,10,0,0,0,1,0
1323,11,0,0,0,3,2
1323,12,0,0,0,4,0
1323,13,0,0,0,5,1
1323,14,0,0,0,6,0
1323,15,0,0,0,4,2
1323,16,0,0,0,2,0
1323,17,0,0,0,5,0
1323,18,0,0,0,6,1
1323,19,0,0,0,0,0
1323,20,0,0,0,1,4
1323,21,0,0,0,2,0
1323,22,0,0,0,1,0
1323,23,0,0,0,4,0
1323,24,0,0,0,3,0
1323,25,0,0,0,2,1
1323,26,0,0,0,0,0
1324,1,0,0,0,7,0
1324,2,0,0,0,2,0
1324,3,0,0,0,0,0
1324,4,0,0,0,0,0
1324,5,0,0,0,1,0
1324,6,0,0,0,2,0
1324,7,0,0,0,0,0
1324,8,0,0,0,1,0
1324,9,0,0,0,0,0
1324,10,0,0,0,0,0
1324,11,0,0,0,1,0
1324,12,0,0,0,0,0
1324,13,0,0,0,1,0
1324,14,0,0,0,0,1
1324,15,0,0,0,0,0
1324,16,0,0,0,0,0
1324,17,0,0,0,0,0
1324,18,0,0,0,0,0
1324,19,0,0,0,0,0
1324,20,0,0,0,0,0
1324,21,0,0,0,2,0
1324,22,0,0,0,0,0
1324,23,0,0,0,1,0
1324,24,0,0,0,0,0
1324,25,0,0,0,0,0
1324,26,0,0,0,1,0
1325,1,0,0,0,2,1
1325,2,0,0,0,1,1
1325,3,0,0,2,2,0
1325,4,0,0,0,5,1
1325,5,0,0,0,7,0
1325,6,0,0,0,3,0
1325,7,0,0,0,2,0
1325,8,0,0,1,0,0
1325,9,0,0,0,1,2
1325,10,0,0,3,2,0
1325,11,0,0,0,4,1
1325,12,0,0,0,2,0
1325,13,3,0,0,4,0
1325,14,0,0,0,2,0
1325,15,0,0,0,1,0
1325,16,1,0,0,4,0
1325,17,0,0,0,3,0
1325,18,0,0,0,5,0
1325,19,0,0,0,2,0
1325,20,0,0,0,1,0
1325,21,0,0,0,3,0
1325,22,0,0,0,2,0
1325,23,0,0,0,3,0
1325,24,0,0,0,4,0
1325,25,0,0,0,5,0
1325,26,0,0,0,1,0
1326,1,0,0,0,2,2
1326,2,0,1,1,5,5
1326,3,0,0,0,0,4
1326,4,0,0,0,2,0
1326,5,0,0,0,0,0
1326,6,0,0,0,0,0
1326,7,0,0,0,1,0
1326,8,0,0,0,4,4
1326,9,0,1,0,4,3
1326,10,0,0,0,1,3
1326,11,0,0,0,3,1
1326,12,0,0,0,3,2
1326,13,0,1,0,4,2
1326,14,0,0,0,3,1
1326,15,0,1,0,2,1
1326,16,0,0,0,4,0
1326,17,0,0,0,1,2
1326,18,0,0,0,2,2
1326,19,0,0,0,5,0
1326,20,0,0,0,2,1
1326,21,0,0,0,6,0
1326,22,0,0,0,3,0
1326,23,0,0,0,4,2
1326,24,0,0,0,3,1
1326,25,0,0,0,4,1
1326,26,0,0,0,0,1
1327,1,0,0,0,0,0
1327,2,0,0,0,0,0
1327,3,0,0,0,0,0
1327,4,0,0,0,0,0
1327,5,0,0,0,0,0
1327,6,0,0,0,0,4
1327,7,0,0,0,4,7
1327,8,0,0,0,2,4
1327,9,0,0,0,0,0
1327,10,0,0,0,0,0
1327,11,0,0,0,0,0
1327,12,0,0,0,0,0
1327,13,0,0,0,0,0
1327,14,0,0,0,0,0
1327,15,0,0,0,0,0
1327,16,0,0,0,0,0
1327,17,0,0,0,0,0
1327,18,0,0,0,0,0
1327,19,0,0,0,0,0
1327,20,0,0,0,0,0
1327,21,0,0,0,0,0
1327,22,0,0,0,0,1
1327,23,0,0,0,0,2
1327,24,0,0,0,5,3
1327,25,0,0,0,0,0
1327,26,0,0,0,0,0
1328,1,0,0,0,12,0
1328,2,2,0,0,20,0
1328,3,0,0,0,2,0
1328,4,0,0,0,0,0
1328,5,0,0,0,0,0
1328,6,0,0,0,0,0
1328,7,0,0,0,2,2
1328,8,0,0,0,0,0
1328,9,0,0,0,0,0
1328,10,0,0,0,0,0
1328,11,0,0,0,4,0
1328,12,0,0,0,0,0
1328,13,0,0,0,0,0
1328,14,0,0,0,0,0
1328,15,0,0,0,0,0
1328,16,0,0,0,2,0
1328,17,0,2,0,0,2
1328,18,0,0,0,0,0
1328,19,0,0,0,0,0
1328,20,0,0,0,2,0
1328,21,0,0,2,6,0
1328,22,0,2,0,0,2
1328,23,0,0,0,2,0
1328,24,0,0,0,0,0
1328,25,0,0,0,0,0
1328,26,0,0,0,0,0
1329,1,0,0,0,1,0
1329,2,0,0,0,1,0
1329,3,0,0,0,3,1
1329,4,0,0,0,3,0
1329,5,0,0,0,0,1
1329,6,0,0,0,1,0
1329,7,0,0,0,5,0
1329,8,0,0,0,1,0
1329,9,0,0,0,1,1
1329,10,0,0,0,6,0
1329,11,0,0,0,0,0
1329,12,0,1,0,2,0
1329,13,0,0,0,1,0
1329,14,0,0,0,1,0
1329,15,0,0,0,0,1
1329,16,0,0,0,2,1
1329,17,0,0,0,1,0
1329,18,0,0,0,1,0
1329,19,0,0,0,8,0
1329,20,0,0,0,1,0
1329,21,0,0,0,2,0
1329,22,0,0,0,4,0
1329,23,0,0,0,3,0
1329,24,0,0,0,1,1
1329,25,0,0,0,1,0
1329,26,0,0,0,0,0
1330,1,0,0,0,0,0
1330,2,0,0,0,0,1
1330,3,0,0,0,0,2
1330,4,0,0,0,1,3
1330,5,0,0,0,2,1
1330,6,0,0,0,2,2
1330,7,0,0,0,0,4
1330,8,0,2,0,2,4
1330,9,0,0,0,0,0
1330,10,0,0,0,0,0
1330,11,0,0,0,2,3
1330,12,0,0,0,1,1
1330,13,0,0,0,2,2
1330,14,0,0,0,3,2
1330,15,0,0,0,1,3
1330,16,0,0,0,1,4
1330,17,0,0,0,3,4
1330,18,0,0,0,1,4
1330,19,0,0,0,0,1
1330,20,0,0,0,0,2
1330,21,0,1,0,1,3
1330,22,0,0,0,0,1
1330,23,1,0,0,1,0
1330,24,0,0,0,0,0
1330,25,0,0,0,0,2
1330,26,0,0,0,0,0
1331,1,0,0,0,0,0
1331,2,0,0,0,0,0
1331,3,0,0,0,0,0
1331,4,0,0,0,0,0
1331,5,0,0,0,0,0
1331,6,0,0,0,0,0
1331,7,0,0,0,0,0
1331,8,0,0,0,0,0
1331,9,0,0,0,0,0
1331,10,0,0,0,0,0
1331,11,0,0,0,0,0
1331,12,0,0,0,0,0
1331,13,0,0,0,0,0
1331,14,0,0,0,0,0
1331,15,0,0,0,0,0
1331,16,0,0,0,0,0
1331,17,0,0,0,0,0
1331,18,0,0,0,0,0
1331,19,0,0,0,0,0
1331,20,0,0,0,0,0
1331,21,0,0,0,0,0
1331,22,0,0,0,0,0
1331,23,0,0,0,4,7
1331,24,0,0,0,3,0
1331,25,0,0,0,3,0
1331,26,0,0,0,1,0
1332,1,0,0,0,0,0
1332,2,0,0,0,0,0
1332,3,0,0,0,1,0
1332,4,0,0,0,0,0
1332,5,0,0,0,0,0
1332,6,0,0,0,0,0
1332,7,0,0,0,0,0
1332,8,0,0,0,1,0
1332,9,0,0,0,0,0
1332,10,0,0,0,0,0
1332,11,0,0,0,0,0
1332,12,0,0,0,0,0
1332,13,0,0,0,0,0
1332,14,0,0,0,1,0
1332,15,0,0,0,0,0
1332,16,0,0,0,1,0
1332,17,0,0,0,0,1
1332,18,0,0,0,0,0
1332,19,0,0,0,2,0
1332,20,0,0,0,1,0
1332,21,0,0,0,1,0
1332,22,0,0,0,0,0
1332,23,0,0,0,0,1
1332,24,0,0,0,0,1
1332,25,0,0,0,0,0
1332,26,0,0,0,0,0
1333,1,0,0,0,0,0
1333,2,0,0,0,0,0
1333,3,0,0,0,0,0
1333,4,0,0,0,0,0
1333,5,0,0,0,0,0
1333,6,0,0,0,0,0
1333,7,0,0,0,0,0
1333,8,0,0,0,0,0
1333,9,0,0,0,0,0
1333,10,0,0,0,0,0
1333,11,0,0,0,0,0
1333,12,0,0,0,0,0
1333,13,0,0,0,1,0
1333,14,0,0,0,0,0
1333,15,0,0,0,2,0
1333,16,0,0,0,1,2
1333,17,0,0,0,1,0
1333,18,0,0,0,1,0
1333,19,0,0,0,3,0
1333,20,0,0,0,0,0
1333,21,0,0,0,1,0
1333,22,0,0,0,0,0
1333,23,0,0,0,0,1
1333,24,0,0,0,2,0
1333,25,0,0,0,1,1
1333,26,0,0,0,2,0
1334,1,0,0,0,7,0
1334,2,0,0,1,2,1
1334,3,0,0,1,4,2
1334,4,0,0,0,7,1
1334,5,0,0,1,1,1
1334,6,0,0,0,7,0
1334,7,0,0,0,0,0
1334,8,0,0,0,2,2
1334,9,0,0,0,3,1
1334,10,0,0,0,2,0
1334,11,0,0,0,0,0
1334,12,0,0,0,0,0
1334,13,0,0,0,0,0
1334,14,0,0,0,0,0
1334,15,0,0,0,0,0
1334,16,0,0,0,3,1
1334,17,0,0,0,2,0
1334,18,0,0,0,9,0
1334,19,0,0,0,2,0
1334,20,0,0,0,0,0
1334,21,0,0,0,7,0
1334,22,0,0,0,0,0
1334,23,0,0,0,0,0
1334,24,0,0,0,0,0
1334,25,0,0,0,0,0
1334,26,0,0,0,0,0
1335,1,0,0,0,0,0
1335,2,0,0,0,0,0
1335,3,0,0,0,0,0
1335,4,0,0,0,0,0
1335,5,0,0,0,0,0
1335,6,0,0,0,0,0
1335,7,0,0,0,0,0
1335,8,0,0,0,0,0
1335,9,0,0,0,0,0
1335,10,0,0,0,0,0
1335,11,0,0,0,1,0
1335,12,0,0,0,0,0
1335,13,0,0,0,0,0
1335,14,0,0,0,0,0
1335,15,0,0,0,0,0
1335,16,0,0,0,1,0
1335,17,0,0,0,0,0
1335,18,0,0,0,0,0
1335,19,4,0,0,0,1
1335,20,0,0,0,0,0
1335,21,0,1,0,1,0
1335,22,0,0,0,1,0
1335,23,0,1,0,2,1
1335,24,0,0,0,1,0
1335,25,0,0,0,1,0
1335,26,0,0,0,0,0
1336,1,0,0,0,6,0
1336,2,0,0,0,3,0
1336,3,0,0,0,3,0
1336,4,0,0,0,2,2
1336,5,0,0,0,6,0
1336,6,0,0,0,4,1
1336,7,0,0,0,7,1
1336,8,0,0,0,3,0
1336,9,0,0,0,4,0
1336,10,0,0,0,9,1
1336,11,0,0,0,3,1
1336,12,0,0,0,7,1
1336,13,0,0,0,2,0
1336,14,0,0,0,6,0
1336,15,0,0,0,4,2
